n,Mint price,Contribution to pool,Contribution to cause,Pool size,Binomial probability,Investor 1,,Investor 3,,,Investor 6,Investor 7,Investor 8,Investor 9,Investor 10,Investor 11,Investor 12,Investor 13,Investor 14,Investor 15,Investor 16,Investor 17,Investor 18
416,0.02469641987,0.019757,0.004939,5.131121,0.803713925,-0.790537,-0.748211,-0.703573,-0.656589,-0.607233,-0.555486,-0.501335,-0.444773,-0.385800,-0.324420,-0.260646,-0.194493,-0.125983,-0.055144,0.017995,0.093396,0.171021,0.250827
417,0.02470266169,0.019762,0.004941,5.150883,0.8044806675,-0.795477,-0.753152,-0.708513,-0.661529,-0.612174,-0.560427,-0.506276,-0.449714,-0.390740,-0.329361,-0.265586,-0.199433,-0.130924,-0.060084,0.013054,0.088456,0.166081,0.245887
418,0.02470878973,0.019767,0.004942,5.170650,0.8052444149,-0.800419,-0.758093,-0.713455,-0.666471,-0.617115,-0.565368,-0.511217,-0.454655,-0.395682,-0.334302,-0.270528,-0.204375,-0.135865,-0.065026,0.008112,0.083514,0.161139,0.240945
419,0.02471480573,0.019772,0.004943,5.190422,0.8060051789,-0.805362,-0.763036,-0.718398,-0.671414,-0.622058,-0.570311,-0.516160,-0.459598,-0.400625,-0.339245,-0.275471,-0.209318,-0.140808,-0.069969,0.003169,0.078571,0.156196,0.236002
420,0.02472071142,0.019777,0.004944,5.210199,0.8067629712,-0.810306,-0.767980,-0.723342,-0.676358,-0.627002,-0.575256,-0.521104,-0.464542,-0.405569,-0.344189,-0.280415,-0.214262,-0.145753,-0.074913,-0.001775,0.073627,0.151252,0.231058
421,0.02472650849,0.019781,0.004945,5.229980,0.8075178033,-0.815251,-0.772926,-0.728287,-0.681303,-0.631948,-0.580201,-0.526050,-0.469488,-0.410514,-0.349135,-0.285360,-0.219207,-0.150698,-0.079858,-0.006720,0.068681,0.146307,0.226112
422,0.02473219862,0.019786,0.004946,5.249766,0.8082696869,-0.820198,-0.777872,-0.733234,-0.686250,-0.636894,-0.585147,-0.530996,-0.474434,-0.415461,-0.354081,-0.290307,-0.224154,-0.155644,-0.084805,-0.011667,0.063735,0.141360,0.221166
423,0.02473778348,0.019790,0.004948,5.269556,0.8090186334,-0.825145,-0.782820,-0.738181,-0.691197,-0.641842,-0.590095,-0.535944,-0.479382,-0.420408,-0.359029,-0.295254,-0.229101,-0.160592,-0.089752,-0.016614,0.058787,0.136413,0.216218
424,0.0247432647,0.019795,0.004949,5.289350,0.8097646544,-0.830094,-0.787768,-0.743130,-0.696146,-0.646790,-0.595044,-0.540892,-0.484330,-0.425357,-0.363977,-0.300203,-0.234050,-0.165541,-0.094701,-0.021563,0.053839,0.131464,0.211270
425,0.02474864392,0.019799,0.004950,5.309149,0.8105077612,-0.835044,-0.792718,-0.748080,-0.701096,-0.651740,-0.599993,-0.545842,-0.489280,-0.430307,-0.368927,-0.305153,-0.239000,-0.170490,-0.099651,-0.026512,0.048889,0.126514,0.206320
426,0.02475392273,0.019803,0.004951,5.328952,0.8112479653,-0.839995,-0.797669,-0.753030,-0.706047,-0.656691,-0.604944,-0.550793,-0.494231,-0.435257,-0.373878,-0.310103,-0.243951,-0.175441,-0.104602,-0.031463,0.043938,0.121564,0.201369
427,0.02475910273,0.019807,0.004952,5.348760,0.8119852779,-0.844946,-0.802621,-0.757982,-0.710998,-0.661643,-0.609896,-0.555745,-0.499183,-0.440209,-0.378830,-0.315055,-0.248902,-0.180393,-0.109553,-0.036415,0.038986,0.116612,0.196417
428,0.02476418547,0.019811,0.004953,5.368571,0.8127197104,-0.849899,-0.807574,-0.762935,-0.715951,-0.666596,-0.614849,-0.560698,-0.504136,-0.445162,-0.383783,-0.320008,-0.253855,-0.185346,-0.114506,-0.041368,0.034034,0.111659,0.191465
429,0.02476917252,0.019815,0.004954,5.388386,0.813451274,-0.854853,-0.812527,-0.767889,-0.720905,-0.671549,-0.619803,-0.565651,-0.509089,-0.450116,-0.388736,-0.324962,-0.258809,-0.190300,-0.119460,-0.046322,0.029080,0.106705,0.186511
430,0.0247740654,0.019819,0.004955,5.408206,0.81417998,-0.859808,-0.817482,-0.772844,-0.725860,-0.676504,-0.624757,-0.570606,-0.514044,-0.455071,-0.393691,-0.329917,-0.263764,-0.195254,-0.124415,-0.051277,0.024125,0.101750,0.181556
431,0.02477886562,0.019823,0.004956,5.428029,0.8149058394,-0.864764,-0.822438,-0.777800,-0.730816,-0.681460,-0.629713,-0.575562,-0.519000,-0.460027,-0.398647,-0.334873,-0.268720,-0.200210,-0.129371,-0.056232,0.019169,0.096794,0.176600
432,0.02478357467,0.019827,0.004957,5.447856,0.8156288635,-0.869720,-0.827395,-0.782756,-0.735772,-0.686417,-0.634670,-0.580519,-0.523957,-0.464983,-0.403604,-0.339829,-0.273676,-0.205167,-0.134327,-0.061189,0.014213,0.091838,0.171644
433,0.02478819404,0.019831,0.004958,5.467686,0.8163490633,-0.874678,-0.832352,-0.787714,-0.740730,-0.691374,-0.639627,-0.585476,-0.528914,-0.469941,-0.408561,-0.344787,-0.278634,-0.210124,-0.139285,-0.066147,0.009255,0.086880,0.166686
434,0.02479272517,0.019834,0.004959,5.487520,0.8170664497,-0.879637,-0.837311,-0.792672,-0.745689,-0.696333,-0.644586,-0.590435,-0.533873,-0.474899,-0.413520,-0.349745,-0.283593,-0.215083,-0.144243,-0.071105,0.004296,0.081922,0.161727
435,0.02479716951,0.019838,0.004959,5.507358,0.8177810339,-0.884596,-0.842270,-0.797632,-0.750648,-0.701292,-0.649545,-0.595394,-0.538832,-0.479859,-0.418479,-0.354705,-0.288552,-0.220042,-0.149203,-0.076065,-0.000663,0.076962,0.156768
436,0.02480152849,0.019841,0.004960,5.527199,0.8184928267,-0.889556,-0.847231,-0.802592,-0.755608,-0.706253,-0.654506,-0.600355,-0.543793,-0.484819,-0.423440,-0.359665,-0.293512,-0.225003,-0.154163,-0.081025,-0.005623,0.072002,0.151808
437,0.02480580349,0.019845,0.004961,5.547044,0.8192018391,-0.894517,-0.852192,-0.807553,-0.760569,-0.711214,-0.659467,-0.605316,-0.548754,-0.489780,-0.428401,-0.364626,-0.298473,-0.229964,-0.159124,-0.085986,-0.010585,0.067041,0.146846
438,0.02480999591,0.019848,0.004962,5.566892,0.819908082,-0.899479,-0.857154,-0.812515,-0.765531,-0.716176,-0.664429,-0.610278,-0.553716,-0.494742,-0.433363,-0.369588,-0.303435,-0.234926,-0.164086,-0.090948,-0.015547,0.062079,0.141884
439,0.02481410712,0.019851,0.004963,5.586743,0.820611566,-0.904442,-0.862117,-0.817478,-0.770494,-0.721139,-0.669392,-0.615241,-0.558679,-0.499705,-0.438326,-0.374551,-0.308398,-0.239889,-0.169049,-0.095911,-0.020509,0.057116,0.136922
440,0.02481813847,0.019855,0.004964,5.606598,0.8213123021,-0.909406,-0.867080,-0.822442,-0.775458,-0.726102,-0.674355,-0.620204,-0.563642,-0.504669,-0.443289,-0.379515,-0.313362,-0.244852,-0.174013,-0.100875,-0.025473,0.052152,0.131958
441,0.02482209128,0.019858,0.004964,5.626455,0.8220103009,-0.914370,-0.872045,-0.827406,-0.780422,-0.731067,-0.679320,-0.625169,-0.568607,-0.509633,-0.448254,-0.384479,-0.318326,-0.249817,-0.178977,-0.105839,-0.030437,0.047188,0.126994
442,0.02482596689,0.019861,0.004965,5.646316,0.8227055732,-0.919335,-0.877010,-0.832371,-0.785387,-0.736032,-0.684285,-0.630134,-0.573572,-0.514598,-0.453219,-0.389444,-0.323292,-0.254782,-0.183942,-0.110804,-0.035403,0.042223,0.122028
443,0.02482976657,0.019864,0.004966,5.666180,0.8233981295,-0.924301,-0.881976,-0.837337,-0.790353,-0.740998,-0.689251,-0.635100,-0.578538,-0.519564,-0.458185,-0.394410,-0.328257,-0.259748,-0.188908,-0.115770,-0.040369,0.037257,0.117062
444,0.02483349163,0.019867,0.004967,5.686047,0.8240879806,-0.929268,-0.886942,-0.842304,-0.795320,-0.745965,-0.694218,-0.640067,-0.583505,-0.524531,-0.463152,-0.399377,-0.333224,-0.264715,-0.193875,-0.120737,-0.045335,0.032290,0.112096
445,0.02483714331,0.019870,0.004967,5.705917,0.8247751369,-0.934236,-0.891910,-0.847272,-0.800288,-0.750932,-0.699185,-0.645034,-0.588472,-0.529498,-0.468119,-0.404344,-0.338192,-0.269682,-0.198843,-0.125704,-0.050303,0.027323,0.107128
446,0.02484072288,0.019873,0.004968,5.725789,0.825459609,-0.939204,-0.896878,-0.852240,-0.805256,-0.755900,-0.704153,-0.650002,-0.593440,-0.534467,-0.473087,-0.409313,-0.343160,-0.274650,-0.203811,-0.130672,-0.055271,0.022354,0.102160
447,0.02484423155,0.019875,0.004969,5.745664,0.8261414074,-0.944173,-0.901847,-0.857208,-0.810225,-0.760869,-0.709122,-0.654971,-0.598409,-0.539435,-0.478056,-0.414281,-0.348129,-0.279619,-0.208780,-0.135641,-0.060240,0.017386,0.097191
448,0.02484767055,0.019878,0.004970,5.765543,0.8268205426,-0.949142,-0.906816,-0.862178,-0.815194,-0.765838,-0.714092,-0.659940,-0.603378,-0.544405,-0.483025,-0.419251,-0.353098,-0.284589,-0.213749,-0.140611,-0.065209,0.012416,0.092222
449,0.02485104108,0.019881,0.004970,5.785423,0.8274970248,-0.954112,-0.911787,-0.867148,-0.820164,-0.770809,-0.719062,-0.664911,-0.608349,-0.549375,-0.487996,-0.424221,-0.358068,-0.289559,-0.218719,-0.145581,-0.070179,0.007446,0.087252
450,0.0248543443,0.019883,0.004971,5.805307,0.8281708646,-0.959083,-0.916757,-0.872119,-0.825135,-0.775780,-0.724033,-0.669882,-0.613320,-0.554346,-0.492967,-0.429192,-0.363039,-0.294530,-0.223690,-0.150552,-0.075150,0.002475,0.082281
451,0.0248575814,0.019886,0.004972,5.825193,0.8288420721,-0.964055,-0.921729,-0.877091,-0.830107,-0.780751,-0.729004,-0.674853,-0.618291,-0.559318,-0.497938,-0.434164,-0.368011,-0.299501,-0.228662,-0.155523,-0.080122,-0.002497,0.077309
452,0.02486075352,0.019889,0.004972,5.845082,0.8295106578,-0.969027,-0.926701,-0.882063,-0.835079,-0.785723,-0.733976,-0.679825,-0.623263,-0.564290,-0.502910,-0.439136,-0.372983,-0.304473,-0.233634,-0.160496,-0.085094,-0.007469,0.072337
453,0.02486386179,0.019891,0.004973,5.864973,0.8301766318,-0.974000,-0.931674,-0.887036,-0.840052,-0.790696,-0.738949,-0.684798,-0.628236,-0.569263,-0.507883,-0.444109,-0.377956,-0.309446,-0.238607,-0.165468,-0.090067,-0.012442,0.067364
454,0.02486690734,0.019894,0.004973,5.884866,0.8308400043,-0.978973,-0.936647,-0.892009,-0.845025,-0.795669,-0.743922,-0.689771,-0.633209,-0.574236,-0.512856,-0.449082,-0.382929,-0.314419,-0.243580,-0.170442,-0.095040,-0.017415,0.062391
455,0.02486989126,0.019896,0.004974,5.904762,0.8315007855,-0.983947,-0.941621,-0.896983,-0.849999,-0.800643,-0.748896,-0.694745,-0.638183,-0.579210,-0.517830,-0.454056,-0.387903,-0.319393,-0.248554,-0.175416,-0.100014,-0.022389,0.057417
456,0.02487281464,0.019898,0.004975,5.924660,0.8321589856,-0.988922,-0.946596,-0.901957,-0.854974,-0.805618,-0.753871,-0.699720,-0.643158,-0.584184,-0.522805,-0.459030,-0.392878,-0.324368,-0.253529,-0.180390,-0.104989,-0.027363,0.052442
457,0.02487567855,0.019901,0.004975,5.944561,0.8328146146,-0.993897,-0.951571,-0.906933,-0.859949,-0.810593,-0.758846,-0.704695,-0.648133,-0.589160,-0.527780,-0.464006,-0.397853,-0.329343,-0.258504,-0.185365,-0.109964,-0.032339,0.047467
458,0.02487848404,0.019903,0.004976,5.964464,0.8334676825,-0.998872,-0.956547,-0.911908,-0.864924,-0.815569,-0.763822,-0.709671,-0.653109,-0.594135,-0.532756,-0.468981,-0.402828,-0.334319,-0.263479,-0.190341,-0.114940,-0.037314,0.042491
459,0.02488123217,0.019905,0.004976,5.984369,0.8341181993,-1.003849,-0.961523,-0.916885,-0.869901,-0.820545,-0.768798,-0.714647,-0.658085,-0.599112,-0.537732,-0.473958,-0.407805,-0.339295,-0.268456,-0.195317,-0.119916,-0.042291,0.037515
460,0.02488392395,0.019907,0.004977,6.004276,0.8347661751,-1.008825,-0.966500,-0.921861,-0.874877,-0.825522,-0.773775,-0.719624,-0.663062,-0.604088,-0.542709,-0.478934,-0.412781,-0.344272,-0.273432,-0.200294,-0.124893,-0.047267,0.032538
461,0.02488656039,0.019909,0.004977,6.024185,0.8354116197,-1.013803,-0.971477,-0.926839,-0.879855,-0.830499,-0.778752,-0.724601,-0.668039,-0.609066,-0.547686,-0.483912,-0.417759,-0.349249,-0.278410,-0.205271,-0.129870,-0.052245,0.027561
462,0.0248891425,0.019911,0.004978,6.044096,0.8360545431,-1.018781,-0.976455,-0.931816,-0.884833,-0.835477,-0.783730,-0.729579,-0.673017,-0.614043,-0.552664,-0.488889,-0.422737,-0.354227,-0.283388,-0.210249,-0.134848,-0.057222,0.022583
463,0.02489167125,0.019913,0.004978,6.064010,0.836694955,-1.023759,-0.981433,-0.936795,-0.889811,-0.840455,-0.788708,-0.734557,-0.677995,-0.619022,-0.557642,-0.493868,-0.427715,-0.359205,-0.288366,-0.215228,-0.139826,-0.062201,0.017605
464,0.02489414761,0.019915,0.004979,6.083925,0.8373328654,-1.028738,-0.986412,-0.941774,-0.894790,-0.845434,-0.793687,-0.739536,-0.682974,-0.624001,-0.562621,-0.498847,-0.432694,-0.364184,-0.293345,-0.220206,-0.144805,-0.067180,0.012626
465,0.02489657253,0.019917,0.004979,6.103842,0.8379682839,-1.033717,-0.991391,-0.946753,-0.899769,-0.850413,-0.798667,-0.744515,-0.687953,-0.628980,-0.567600,-0.503826,-0.437673,-0.369164,-0.298324,-0.225186,-0.149784,-0.072159,0.007647
466,0.02489894695,0.019919,0.004980,6.123761,0.8386012203,-1.038697,-0.996371,-0.951733,-0.904749,-0.855393,-0.803646,-0.749495,-0.692933,-0.633960,-0.572580,-0.508806,-0.442653,-0.374143,-0.303304,-0.230165,-0.154764,-0.077139,0.002667
467,0.0249012718,0.019921,0.004980,6.143682,0.8392316842,-1.043677,-1.001351,-0.956713,-0.909729,-0.860373,-0.808627,-0.754475,-0.697913,-0.638940,-0.577560,-0.513786,-0.447633,-0.379124,-0.308284,-0.235146,-0.159744,-0.082119,-0.002313
468,0.02490354799,0.019923,0.004981,6.163605,0.8398596855,-1.048658,-1.006332,-0.961694,-0.914710,-0.865354,-0.813607,-0.759456,-0.702894,-0.643921,-0.582541,-0.518767,-0.452614,-0.384104,-0.313265,-0.240126,-0.164725,-0.087100,-0.007294
469,0.02490577641,0.019925,0.004981,6.183530,0.8404852336,-1.053639,-1.011313,-0.966675,-0.919691,-0.870335,-0.818588,-0.764437,-0.707875,-0.648902,-0.587522,-0.523748,-0.457595,-0.389085,-0.318246,-0.245108,-0.169706,-0.092081,-0.012275
470,0.02490795795,0.019926,0.004982,6.203456,0.8411083381,-1.058620,-1.016295,-0.971656,-0.924673,-0.875317,-0.823570,-0.769419,-0.712857,-0.653883,-0.592504,-0.528729,-0.462577,-0.394067,-0.323227,-0.250089,-0.174688,-0.097062,-0.017257
471,0.02491009347,0.019928,0.004982,6.223384,0.8417290087,-1.063603,-1.021277,-0.976638,-0.929655,-0.880299,-0.828552,-0.774401,-0.717839,-0.658865,-0.597486,-0.533711,-0.467559,-0.399049,-0.328210,-0.255071,-0.179670,-0.102044,-0.022239
472,0.02491218384,0.019930,0.004982,6.243314,0.8423472548,-1.068585,-1.026259,-0.981621,-0.934637,-0.885281,-0.833534,-0.779383,-0.722821,-0.663848,-0.602468,-0.538694,-0.472541,-0.404031,-0.333192,-0.260054,-0.184652,-0.107027,-0.027221
473,0.02491422989,0.019931,0.004983,6.263246,0.8429630858,-1.073568,-1.031242,-0.986604,-0.939620,-0.890264,-0.838517,-0.784366,-0.727804,-0.668831,-0.607451,-0.543677,-0.477524,-0.409014,-0.338175,-0.265036,-0.189635,-0.112010,-0.032204
474,0.02491623246,0.019933,0.004983,6.283178,0.8435765112,-1.078551,-1.036225,-0.991587,-0.944603,-0.895247,-0.843501,-0.789349,-0.732787,-0.673814,-0.612434,-0.548660,-0.482507,-0.413998,-0.343158,-0.270020,-0.194618,-0.116993,-0.037187
475,0.02491819236,0.019935,0.004984,6.303113,0.8441875405,-1.083535,-1.041209,-0.996571,-0.949587,-0.900231,-0.848484,-0.794333,-0.737771,-0.678798,-0.617418,-0.553644,-0.487491,-0.418981,-0.348142,-0.275003,-0.199602,-0.121977,-0.042171
476,0.02492011041,0.019936,0.004984,6.323049,0.8447961829,-1.088519,-1.046193,-1.001555,-0.954571,-0.905215,-0.853468,-0.799317,-0.742755,-0.683782,-0.622402,-0.558628,-0.492475,-0.423965,-0.353126,-0.279987,-0.204586,-0.126961,-0.047155
477,0.02492198738,0.019938,0.004984,6.342987,0.8454024478,-1.093503,-1.051177,-1.006539,-0.959555,-0.910199,-0.858453,-0.804302,-0.747740,-0.688766,-0.627386,-0.563612,-0.497459,-0.428950,-0.358110,-0.284972,-0.209570,-0.131945,-0.052139
478,0.02492382407,0.019939,0.004985,6.362926,0.8460063445,-1.098488,-1.056162,-1.011524,-0.964540,-0.915184,-0.863437,-0.809286,-0.752724,-0.693751,-0.632371,-0.568597,-0.502444,-0.433934,-0.363095,-0.289957,-0.214555,-0.136930,-0.057124
479,0.02492562123,0.019940,0.004985,6.382866,0.8466078822,-1.103473,-1.061147,-1.016509,-0.969525,-0.920169,-0.868423,-0.814271,-0.757709,-0.698736,-0.637356,-0.573582,-0.507429,-0.438920,-0.368080,-0.294942,-0.219540,-0.141915,-0.062109
480,0.02492737962,0.019942,0.004985,6.402808,0.8472070702,-1.108458,-1.066133,-1.021494,-0.974510,-0.925155,-0.873408,-0.819257,-0.762695,-0.703721,-0.642342,-0.578567,-0.512415,-0.443905,-0.373065,-0.299927,-0.224526,-0.146900,-0.067095
481,0.02492909999,0.019943,0.004986,6.422751,0.8478039176,-1.113444,-1.071119,-1.026480,-0.979496,-0.930141,-0.878394,-0.824243,-0.767681,-0.708707,-0.647328,-0.583553,-0.517400,-0.448891,-0.378051,-0.304913,-0.229511,-0.151886,-0.072080
482,0.02493078306,0.019945,0.004986,6.442696,0.8483984335,-1.118430,-1.076105,-1.031466,-0.984482,-0.935127,-0.883380,-0.829229,-0.772667,-0.713693,-0.652314,-0.588539,-0.522386,-0.453877,-0.383037,-0.309899,-0.234498,-0.156872,-0.077067
483,0.02493242956,0.019946,0.004986,6.462642,0.8489906271,-1.123417,-1.081091,-1.036453,-0.989469,-0.940113,-0.888366,-0.834215,-0.777653,-0.718680,-0.657300,-0.593526,-0.527373,-0.458863,-0.388024,-0.314886,-0.239484,-0.161859,-0.082053
484,0.02493404019,0.019947,0.004987,6.482589,0.8495805075,-1.128404,-1.086078,-1.041440,-0.994456,-0.945100,-0.893353,-0.839202,-0.782640,-0.723667,-0.662287,-0.598513,-0.532360,-0.463850,-0.393011,-0.319872,-0.244471,-0.166846,-0.087040
485,0.02493561565,0.019948,0.004987,6.502538,0.8501680836,-1.133391,-1.091065,-1.046427,-0.999443,-0.950087,-0.898340,-0.844189,-0.787627,-0.728654,-0.667274,-0.603500,-0.537347,-0.468837,-0.397998,-0.324860,-0.249458,-0.171833,-0.092027
486,0.02493715662,0.019950,0.004987,6.522487,0.8507533646,-1.138378,-1.096053,-1.051414,-1.004430,-0.955075,-0.903328,-0.849177,-0.792615,-0.733641,-0.672262,-0.608487,-0.542334,-0.473825,-0.402985,-0.329847,-0.254445,-0.176820,-0.097014
487,0.02493866378,0.019951,0.004988,6.542438,0.8513363592,-1.143366,-1.101040,-1.056402,-1.009418,-0.960062,-0.908316,-0.854164,-0.797602,-0.738629,-0.677249,-0.613475,-0.547322,-0.478813,-0.407973,-0.334835,-0.259433,-0.181808,-0.102002
488,0.02494013778,0.019952,0.004988,6.562391,0.8519170766,-1.148354,-1.106028,-1.061390,-1.014406,-0.965050,-0.913304,-0.859152,-0.802590,-0.743617,-0.682237,-0.618463,-0.552310,-0.483801,-0.412961,-0.339823,-0.264421,-0.186796,-0.106990
489,0.02494157928,0.019953,0.004988,6.582344,0.8524955255,-1.153342,-1.111017,-1.066378,-1.019394,-0.970039,-0.918292,-0.864141,-0.807579,-0.748605,-0.687226,-0.623451,-0.557298,-0.488789,-0.417949,-0.344811,-0.269410,-0.191784,-0.111979
490,0.02494298892,0.019954,0.004989,6.602298,0.8530717148,-1.158331,-1.116005,-1.071367,-1.024383,-0.975027,-0.923280,-0.869129,-0.812567,-0.753594,-0.692214,-0.628440,-0.562287,-0.493777,-0.422938,-0.349800,-0.274398,-0.196773,-0.116967
491,0.02494436733,0.019955,0.004989,6.622254,0.8536456535,-1.163320,-1.120994,-1.076356,-1.029372,-0.980016,-0.928269,-0.874118,-0.817556,-0.758583,-0.697203,-0.633429,-0.567276,-0.498766,-0.427927,-0.354789,-0.279387,-0.201762,-0.121956
492,0.02494571513,0.019957,0.004989,6.642210,0.8542173501,-1.168309,-1.125983,-1.081345,-1.034361,-0.985005,-0.933259,-0.879107,-0.822545,-0.763572,-0.702192,-0.638418,-0.572265,-0.503755,-0.432916,-0.359778,-0.284376,-0.206751,-0.126945
493,0.02494703292,0.019958,0.004989,6.662168,0.8547868136,-1.173298,-1.130973,-1.086334,-1.039350,-0.989995,-0.938248,-0.884097,-0.827535,-0.768561,-0.707182,-0.643407,-0.577254,-0.508745,-0.437905,-0.364767,-0.289366,-0.211740,-0.131935
494,0.02494832131,0.019959,0.004990,6.682127,0.8553540526,-1.178288,-1.135962,-1.091324,-1.044340,-0.994984,-0.943238,-0.889086,-0.832524,-0.773551,-0.712171,-0.648397,-0.582244,-0.513735,-0.442895,-0.369757,-0.294355,-0.216730,-0.136924
495,0.02494958087,0.019960,0.004990,6.702086,0.8559190758,-1.183278,-1.140952,-1.096314,-1.049330,-0.999974,-0.948227,-0.894076,-0.837514,-0.778541,-0.717161,-0.653387,-0.587234,-0.518724,-0.447885,-0.374747,-0.299345,-0.221720,-0.141914
496,0.0249508122,0.019961,0.004990,6.722047,0.856481892,-1.188268,-1.145942,-1.101304,-1.054320,-1.004965,-0.953218,-0.899067,-0.842505,-0.783531,-0.722152,-0.658377,-0.592224,-0.523715,-0.452875,-0.379737,-0.304335,-0.226710,-0.146904
497,0.02495201586,0.019962,0.004990,6.742008,0.8570425096,-1.193259,-1.150933,-1.106294,-1.059311,-1.009955,-0.958208,-0.904057,-0.847495,-0.788521,-0.727142,-0.663367,-0.597215,-0.528705,-0.457866,-0.384727,-0.309326,-0.231700,-0.151895
498,0.0249531924,0.019963,0.004991,6.761971,0.8576009373,-1.198249,-1.155923,-1.111285,-1.064301,-1.014946,-0.963199,-0.909048,-0.852486,-0.793512,-0.732133,-0.668358,-0.602205,-0.533696,-0.462856,-0.389718,-0.314316,-0.236691,-0.156885
499,0.02495434238,0.019963,0.004991,6.781934,0.8581571836,-1.203240,-1.160914,-1.116276,-1.069292,-1.019936,-0.968190,-0.914038,-0.857476,-0.798503,-0.737123,-0.673349,-0.607196,-0.538687,-0.467847,-0.394709,-0.319307,-0.241682,-0.161876
500,0.02495546633,0.019964,0.004991,6.801899,0.8587112571,-1.208231,-1.165905,-1.121267,-1.074283,-1.024928,-0.973181,-0.919030,-0.862468,-0.803494,-0.742115,-0.678340,-0.612187,-0.543678,-0.472838,-0.399700,-0.324298,-0.246673,-0.166867
501,0.02495656478,0.019965,0.004991,6.821864,0.8592631663,-1.213222,-1.170897,-1.126258,-1.079274,-1.029919,-0.978172,-0.924021,-0.867459,-0.808485,-0.747106,-0.683331,-0.617178,-0.548669,-0.477829,-0.404691,-0.329290,-0.251664,-0.171859
502,0.02495763826,0.019966,0.004992,6.841830,0.8598129195,-1.218214,-1.175888,-1.131250,-1.084266,-1.034910,-0.983163,-0.929012,-0.872450,-0.813477,-0.752097,-0.688323,-0.622170,-0.553660,-0.482821,-0.409683,-0.334281,-0.256656,-0.176850
503,0.02495868727,0.019967,0.004992,6.861797,0.8603605253,-1.223206,-1.180880,-1.136242,-1.089258,-1.039902,-0.988155,-0.934004,-0.877442,-0.818469,-0.757089,-0.693315,-0.627162,-0.558652,-0.487813,-0.414674,-0.339273,-0.261648,-0.181842
